Horse_ID,Horse_Name,Country,URL,URL_Country,Foal_Date,success_flag
7338,DENDRANTHEMA LOVE,FR,https://www.racenet.com.au/profiles/horse/dendranthema-love,https://www.racenet.com.au/profiles/horse/dendranthema-love-fr,Invalid Date,1
7339,MY EGO,GB,https://www.racenet.com.au/profiles/horse/my-ego,https://www.racenet.com.au/profiles/horse/my-ego-gb,,0
7340,MR COOL,IRE,https://www.racenet.com.au/profiles/horse/mr-cool,https://www.racenet.com.au/profiles/horse/mr-cool-ire,27/10/2016,1
7341,WING FOOT,AUS,https://www.racenet.com.au/profiles/horse/wing-foot,https://www.racenet.com.au/profiles/horse/wing-foot-aus,,0
7342,DOUBLE PLEASURE,NZ,https://www.racenet.com.au/profiles/horse/double-pleasure,https://www.racenet.com.au/profiles/horse/double-pleasure-nz,1/8/2000,1
7343,LUCKY PACKET,AUS,https://www.racenet.com.au/profiles/horse/lucky-packet,https://www.racenet.com.au/profiles/horse/lucky-packet-aus,1/10/2010,1
7344,TEAM WIN,NZ,https://www.racenet.com.au/profiles/horse/team-win,https://www.racenet.com.au/profiles/horse/team-win-nz,,0
7345,TENNESSEE,NZ,https://www.racenet.com.au/profiles/horse/tennessee,https://www.racenet.com.au/profiles/horse/tennessee-nz,29/09/2013,1
7346,ALL FIT,NZ,https://www.racenet.com.au/profiles/horse/all-fit,https://www.racenet.com.au/profiles/horse/all-fit-nz,,0
7347,SUPER BALL,NZ,https://www.racenet.com.au/profiles/horse/super-ball,https://www.racenet.com.au/profiles/horse/super-ball-nz,9/10/2012,1
7348,CITY GLORY,NZ,https://www.racenet.com.au/profiles/horse/city-glory,https://www.racenet.com.au/profiles/horse/city-glory-nz,,0
7349,SUPER WINNER,NZ,https://www.racenet.com.au/profiles/horse/super-winner,https://www.racenet.com.au/profiles/horse/super-winner-nz,10/11/2015,1
7350,FRUITY FRUITY,AUS,https://www.racenet.com.au/profiles/horse/fruity-fruity,https://www.racenet.com.au/profiles/horse/fruity-fruity-aus,,0
7351,YELLOW DRAGON,AUS,https://www.racenet.com.au/profiles/horse/yellow-dragon,https://www.racenet.com.au/profiles/horse/yellow-dragon-aus,,0
7352,SPECTACULAR TIMES,NZ,https://www.racenet.com.au/profiles/horse/spectacular-times,https://www.racenet.com.au/profiles/horse/spectacular-times-nz,,0
7353,CALIFORNIA HAWK,AUS,https://www.racenet.com.au/profiles/horse/california-hawk,https://www.racenet.com.au/profiles/horse/california-hawk-aus,,0
7354,HAPPY PARTNERS,NZ,https://www.racenet.com.au/profiles/horse/happy-partners,https://www.racenet.com.au/profiles/horse/happy-partners-nz,,0
7355,SPARKLING STAR,AUS,https://www.racenet.com.au/profiles/horse/sparkling-star,https://www.racenet.com.au/profiles/horse/sparkling-star-aus,Invalid Date,1
7356,GOLD SANDFIELD,NZ,https://www.racenet.com.au/profiles/horse/gold-sandfield,https://www.racenet.com.au/profiles/horse/gold-sandfield-nz,,0
7357,BY MEMORY,GB,https://www.racenet.com.au/profiles/horse/by-memory,https://www.racenet.com.au/profiles/horse/by-memory-gb,,0
7358,NILOMETER,FR,https://www.racenet.com.au/profiles/horse/nilometer,https://www.racenet.com.au/profiles/horse/nilometer-fr,Invalid Date,1
7359,WINNING KEVIN,IRE,https://www.racenet.com.au/profiles/horse/winning-kevin,https://www.racenet.com.au/profiles/horse/winning-kevin-ire,,0
7360,GRASS HOPPER,SAF,https://www.racenet.com.au/profiles/horse/grass-hopper,https://www.racenet.com.au/profiles/horse/grass-hopper-saf,,0
7361,KE JIA WANG,SAF,https://www.racenet.com.au/profiles/horse/ke-jia-wang,https://www.racenet.com.au/profiles/horse/ke-jia-wang-saf,,0
7362,ARABIAN WAGER,SAF,https://www.racenet.com.au/profiles/horse/arabian-wager,https://www.racenet.com.au/profiles/horse/arabian-wager-saf,,0
7363,PERFECT,SAF,https://www.racenet.com.au/profiles/horse/perfect,https://www.racenet.com.au/profiles/horse/perfect-saf,2/10/2016,1
7364,OCELOT,SAF,https://www.racenet.com.au/profiles/horse/ocelot,https://www.racenet.com.au/profiles/horse/ocelot-saf,10/11/2017,1
7365,OKANAGAN,SAF,https://www.racenet.com.au/profiles/horse/okanagan,https://www.racenet.com.au/profiles/horse/okanagan-saf,1/9/2012,1
7366,MOUNTAIN TREASURE,NZ,https://www.racenet.com.au/profiles/horse/mountain-treasure,https://www.racenet.com.au/profiles/horse/mountain-treasure-nz,,0
7367,BUDDIES SPIRIT,AUS,https://www.racenet.com.au/profiles/horse/buddies-spirit,https://www.racenet.com.au/profiles/horse/buddies-spirit-aus,Invalid Date,1
7368,LOCOMOTIVE,AUS,https://www.racenet.com.au/profiles/horse/locomotive,https://www.racenet.com.au/profiles/horse/locomotive-aus,2/11/2015,1
7369,BEEP BEEP,AUS,https://www.racenet.com.au/profiles/horse/beep-beep,https://www.racenet.com.au/profiles/horse/beep-beep-aus,11/9/2014,1
7370,SHAXI RICHES,AUS,https://www.racenet.com.au/profiles/horse/shaxi-riches,https://www.racenet.com.au/profiles/horse/shaxi-riches-aus,,0
7371,SIR HUMOR,AUS,https://www.racenet.com.au/profiles/horse/sir-humor,https://www.racenet.com.au/profiles/horse/sir-humor-aus,,0
7372,DESERT ROMEO,AUS,https://www.racenet.com.au/profiles/horse/desert-romeo,https://www.racenet.com.au/profiles/horse/desert-romeo-aus,,0
7373,SUPER,AUS,https://www.racenet.com.au/profiles/horse/super,https://www.racenet.com.au/profiles/horse/super-aus,4/10/2015,1
7374,COUNTRY MUSIC,AUS,https://www.racenet.com.au/profiles/horse/country-music,https://www.racenet.com.au/profiles/horse/country-music-aus,Invalid Date,1
7375,BULLISH GENERAL,AUS,https://www.racenet.com.au/profiles/horse/bullish-general,https://www.racenet.com.au/profiles/horse/bullish-general-aus,,0
7376,GOOD GOOD,AUS,https://www.racenet.com.au/profiles/horse/good-good,https://www.racenet.com.au/profiles/horse/good-good-aus,,0
7377,MELOS,AUS,https://www.racenet.com.au/profiles/horse/melos,https://www.racenet.com.au/profiles/horse/melos-aus,,0
7378,FLOREAL DREAM,NZ,https://www.racenet.com.au/profiles/horse/floreal-dream,https://www.racenet.com.au/profiles/horse/floreal-dream-nz,,0
7379,LUCKY GALLOPER,AUS,https://www.racenet.com.au/profiles/horse/lucky-galloper,https://www.racenet.com.au/profiles/horse/lucky-galloper-aus,,0
7380,GOOD TRIO,AUS,https://www.racenet.com.au/profiles/horse/good-trio,https://www.racenet.com.au/profiles/horse/good-trio-aus,,0
7381,CRESCENDO,NZ,https://www.racenet.com.au/profiles/horse/crescendo,https://www.racenet.com.au/profiles/horse/crescendo-nz,22/11/2013,1
7382,TROPHY,NZ,https://www.racenet.com.au/profiles/horse/trophy,https://www.racenet.com.au/profiles/horse/trophy-nz,10/10/2014,1
7383,JOIN VICTORY,NZ,https://www.racenet.com.au/profiles/horse/join-victory,https://www.racenet.com.au/profiles/horse/join-victory-nz,,0
7384,BUMPER BUMPER,AUS,https://www.racenet.com.au/profiles/horse/bumper-bumper,https://www.racenet.com.au/profiles/horse/bumper-bumper-aus,,0
7385,DEEP LAUGH,NZ,https://www.racenet.com.au/profiles/horse/deep-laugh,https://www.racenet.com.au/profiles/horse/deep-laugh-nz,,0
7386,KAO AND MING,AUS,https://www.racenet.com.au/profiles/horse/kao-and-ming,https://www.racenet.com.au/profiles/horse/kao-and-ming-aus,,0
7387,SAND DANCE,NZ,https://www.racenet.com.au/profiles/horse/sand-dance,https://www.racenet.com.au/profiles/horse/sand-dance-nz,,0
7388,FLYING SPRINTER,AUS,https://www.racenet.com.au/profiles/horse/flying-sprinter,https://www.racenet.com.au/profiles/horse/flying-sprinter-aus,Invalid Date,1
7389,BALL OF FIRE,NZ,https://www.racenet.com.au/profiles/horse/ball-of-fire,https://www.racenet.com.au/profiles/horse/ball-of-fire-nz,,0
7390,HARRY HARRY,AUS,https://www.racenet.com.au/profiles/horse/harry-harry,https://www.racenet.com.au/profiles/horse/harry-harry-aus,Invalid Date,1
7391,BEING FAMOUS,NZ,https://www.racenet.com.au/profiles/horse/being-famous,https://www.racenet.com.au/profiles/horse/being-famous-nz,Invalid Date,1
7392,GANZ WUNDERBAR,NZ,https://www.racenet.com.au/profiles/horse/ganz-wunderbar,https://www.racenet.com.au/profiles/horse/ganz-wunderbar-nz,,0
7393,DESERT HERO,AUS,https://www.racenet.com.au/profiles/horse/desert-hero,https://www.racenet.com.au/profiles/horse/desert-hero-aus,11/9/2016,1
7394,TOP HEALTH,NZ,https://www.racenet.com.au/profiles/horse/top-health,https://www.racenet.com.au/profiles/horse/top-health-nz,,0
7395,ISLAND SPIRIT,NZ,https://www.racenet.com.au/profiles/horse/island-spirit,https://www.racenet.com.au/profiles/horse/island-spirit-nz,12/10/2004,1
7396,A PLUS FIT,NZ,https://www.racenet.com.au/profiles/horse/a-plus-fit,https://www.racenet.com.au/profiles/horse/a-plus-fit-nz,,0
7397,DIAMOND CENTURY,NZ,https://www.racenet.com.au/profiles/horse/diamond-century,https://www.racenet.com.au/profiles/horse/diamond-century-nz,,0
7398,ENAMELLED,NZ,https://www.racenet.com.au/profiles/horse/enamelled,https://www.racenet.com.au/profiles/horse/enamelled-nz,,0
7399,COULDN'T CARE LESS,IRE,https://www.racenet.com.au/profiles/horse/couldn't-care-less,https://www.racenet.com.au/profiles/horse/couldn't-care-less-ire,,0
7400,CLASSIC PRIDE,IRE,https://www.racenet.com.au/profiles/horse/classic-pride,https://www.racenet.com.au/profiles/horse/classic-pride-ire,,0
7401,CORNWALL CHIEFS,FR,https://www.racenet.com.au/profiles/horse/cornwall-chiefs,https://www.racenet.com.au/profiles/horse/cornwall-chiefs-fr,,0
7402,KA KA WIN,IRE,https://www.racenet.com.au/profiles/horse/ka-ka-win,https://www.racenet.com.au/profiles/horse/ka-ka-win-ire,,0
7403,KIDDY SING,FR,https://www.racenet.com.au/profiles/horse/kiddy-sing,https://www.racenet.com.au/profiles/horse/kiddy-sing-fr,,0
7404,SANGREAL,NZ,https://www.racenet.com.au/profiles/horse/sangreal,https://www.racenet.com.au/profiles/horse/sangreal-nz,31/10/2013,1
7405,WIN FOR ALL,IRE,https://www.racenet.com.au/profiles/horse/win-for-all,https://www.racenet.com.au/profiles/horse/win-for-all-ire,,0
7406,VITAL FOUNTAIN,GB,https://www.racenet.com.au/profiles/horse/vital-fountain,https://www.racenet.com.au/profiles/horse/vital-fountain-gb,,0
7407,EVENTUAIL,ARG,https://www.racenet.com.au/profiles/horse/eventuail,https://www.racenet.com.au/profiles/horse/eventuail-arg,,0
7408,CAYOKE,FR,https://www.racenet.com.au/profiles/horse/cayoke,https://www.racenet.com.au/profiles/horse/cayoke-fr,,0
7409,DUPONT,GB,https://www.racenet.com.au/profiles/horse/dupont,https://www.racenet.com.au/profiles/horse/dupont-gb,,0
7410,ROYAL TREASURE,AUS,https://www.racenet.com.au/profiles/horse/royal-treasure,https://www.racenet.com.au/profiles/horse/royal-treasure-aus,,0
7411,DANO-MAST,GB,https://www.racenet.com.au/profiles/horse/dano-mast,https://www.racenet.com.au/profiles/horse/dano-mast-gb,,0
7412,PAOLINI,GER,https://www.racenet.com.au/profiles/horse/paolini,https://www.racenet.com.au/profiles/horse/paolini-ger,,0
7413,INDIAN CREEK,GB,https://www.racenet.com.au/profiles/horse/indian-creek,https://www.racenet.com.au/profiles/horse/indian-creek-gb,,0
7414,SARAFAN,USA,https://www.racenet.com.au/profiles/horse/sarafan,https://www.racenet.com.au/profiles/horse/sarafan-usa,,0
7415,SCENIC PEAK,AUS,https://www.racenet.com.au/profiles/horse/scenic-peak,https://www.racenet.com.au/profiles/horse/scenic-peak-aus,,0
7416,TOKAI POINT,JPN,https://www.racenet.com.au/profiles/horse/tokai-point,https://www.racenet.com.au/profiles/horse/tokai-point-jpn,,0
7417,GATEMAN,GB,https://www.racenet.com.au/profiles/horse/gateman,https://www.racenet.com.au/profiles/horse/gateman-gb,,0
7418,ADMIRE COZZENE,JPN,https://www.racenet.com.au/profiles/horse/admire-cozzene,https://www.racenet.com.au/profiles/horse/admire-cozzene-jpn,,0
7419,TILLERMAN,GB,https://www.racenet.com.au/profiles/horse/tillerman,https://www.racenet.com.au/profiles/horse/tillerman-gb,29/10/2005,1
7420,NOVERRE,USA,https://www.racenet.com.au/profiles/horse/noverre,https://www.racenet.com.au/profiles/horse/noverre-usa,23/09/2018,1
7421,GUADALUPE,GER,https://www.racenet.com.au/profiles/horse/guadalupe,https://www.racenet.com.au/profiles/horse/guadalupe-ger,14/10/2012,1
7422,POLISH SUMMER,GB,https://www.racenet.com.au/profiles/horse/polish-summer,https://www.racenet.com.au/profiles/horse/polish-summer-gb,,0
7423,DELTA FORM,AUS,https://www.racenet.com.au/profiles/horse/delta-form,https://www.racenet.com.au/profiles/horse/delta-form-aus,,0
7424,ANGE GABRIEL,FR,https://www.racenet.com.au/profiles/horse/ange-gabriel,https://www.racenet.com.au/profiles/horse/ange-gabriel-fr,,0
7425,AQUARELLISTE,FR,https://www.racenet.com.au/profiles/horse/aquarelliste,https://www.racenet.com.au/profiles/horse/aquarelliste-fr,,0
7426,TEXAS GLITTER,USA,https://www.racenet.com.au/profiles/horse/texas-glitter,https://www.racenet.com.au/profiles/horse/texas-glitter-usa,,0
7427,MISTEGIC,AUS,https://www.racenet.com.au/profiles/horse/mistegic,https://www.racenet.com.au/profiles/horse/mistegic-aus,,0
7428,ZIPPING,IRE,https://www.racenet.com.au/profiles/horse/zipping,https://www.racenet.com.au/profiles/horse/zipping-ire,24/09/2001,1
7429,AGNETHA,GER,https://www.racenet.com.au/profiles/horse/agnetha,https://www.racenet.com.au/profiles/horse/agnetha-ger,,0
7430,SLAP SHOT,IRE,https://www.racenet.com.au/profiles/horse/slap-shot,https://www.racenet.com.au/profiles/horse/slap-shot-ire,23/10/2008,1
7431,SHONAN KAMPF,JPN,https://www.racenet.com.au/profiles/horse/shonan-kampf,https://www.racenet.com.au/profiles/horse/shonan-kampf-jpn,,0
7432,MALHUB,USA,https://www.racenet.com.au/profiles/horse/malhub,https://www.racenet.com.au/profiles/horse/malhub-usa,,0
7433,CONTINENT,GB,https://www.racenet.com.au/profiles/horse/continent,https://www.racenet.com.au/profiles/horse/continent-gb,,0
7434,BELIEVE,JPN,https://www.racenet.com.au/profiles/horse/believe,https://www.racenet.com.au/profiles/horse/believe-jpn,13/08/2012,1
7435,MAJESTIC FEELING,AUS,https://www.racenet.com.au/profiles/horse/majestic-feeling,https://www.racenet.com.au/profiles/horse/majestic-feeling-aus,,0
7436,AGE OF RED WINE,AUS,https://www.racenet.com.au/profiles/horse/age-of-red-wine,https://www.racenet.com.au/profiles/horse/age-of-red-wine-aus,,0
7437,KIMBO KID,AUS,https://www.racenet.com.au/profiles/horse/kimbo-kid,https://www.racenet.com.au/profiles/horse/kimbo-kid-aus,Invalid Date,1
7438,FORTUNE BOY,AUS,https://www.racenet.com.au/profiles/horse/fortune-boy,https://www.racenet.com.au/profiles/horse/fortune-boy-aus,,0
7439,FINE SOCIETY,AUS,https://www.racenet.com.au/profiles/horse/fine-society,https://www.racenet.com.au/profiles/horse/fine-society-aus,,0
7440,MASTER GIGOLO,IRE,https://www.racenet.com.au/profiles/horse/master-gigolo,https://www.racenet.com.au/profiles/horse/master-gigolo-ire,,0
7441,OUT OF MY WAY,GER,https://www.racenet.com.au/profiles/horse/out-of-my-way,https://www.racenet.com.au/profiles/horse/out-of-my-way-ger,,0
7442,AUSPICIOUS ODYSSEY,NZ,https://www.racenet.com.au/profiles/horse/auspicious-odyssey,https://www.racenet.com.au/profiles/horse/auspicious-odyssey-nz,,0
7443,NICKU NICKU,NZ,https://www.racenet.com.au/profiles/horse/nicku-nicku,https://www.racenet.com.au/profiles/horse/nicku-nicku-nz,,0
7444,TREASURY,NZ,https://www.racenet.com.au/profiles/horse/treasury,https://www.racenet.com.au/profiles/horse/treasury-nz,16/09/2010,1
7445,DRAGON STRIDE,NZ,https://www.racenet.com.au/profiles/horse/dragon-stride,https://www.racenet.com.au/profiles/horse/dragon-stride-nz,Invalid Date,1
7446,MONEY STRONG,NZ,https://www.racenet.com.au/profiles/horse/money-strong,https://www.racenet.com.au/profiles/horse/money-strong-nz,,0
7447,MAGIC TEMPLE,NZ,https://www.racenet.com.au/profiles/horse/magic-temple,https://www.racenet.com.au/profiles/horse/magic-temple-nz,Invalid Date,1
7448,TSZ WAN FORTUNE,NZ,https://www.racenet.com.au/profiles/horse/tsz-wan-fortune,https://www.racenet.com.au/profiles/horse/tsz-wan-fortune-nz,,0
7449,DARTER,NZ,https://www.racenet.com.au/profiles/horse/darter,https://www.racenet.com.au/profiles/horse/darter-nz,,0
7450,GOLD MASTER,NZ,https://www.racenet.com.au/profiles/horse/gold-master,https://www.racenet.com.au/profiles/horse/gold-master-nz,,0
7451,MULTI RANSOM,AUS,https://www.racenet.com.au/profiles/horse/multi-ransom,https://www.racenet.com.au/profiles/horse/multi-ransom-aus,,0
7452,LUCKY MARAUDING,AUS,https://www.racenet.com.au/profiles/horse/lucky-marauding,https://www.racenet.com.au/profiles/horse/lucky-marauding-aus,,0
7453,AGILITY,AUS,https://www.racenet.com.au/profiles/horse/agility,https://www.racenet.com.au/profiles/horse/agility-aus,,0
7454,SOARING ANGEL,AUS,https://www.racenet.com.au/profiles/horse/soaring-angel,https://www.racenet.com.au/profiles/horse/soaring-angel-aus,14/09/2008,1
7455,HONEY MONEY,AUS,https://www.racenet.com.au/profiles/horse/honey-money,https://www.racenet.com.au/profiles/horse/honey-money-aus,Invalid Date,1
7456,DANCING BOY,NZ,https://www.racenet.com.au/profiles/horse/dancing-boy,https://www.racenet.com.au/profiles/horse/dancing-boy-nz,20/10/2011,1
7457,WIN DANCER,AUS,https://www.racenet.com.au/profiles/horse/win-dancer,https://www.racenet.com.au/profiles/horse/win-dancer-aus,,0
7458,STAR OF SHANTOU,NZ,https://www.racenet.com.au/profiles/horse/star-of-shantou,https://www.racenet.com.au/profiles/horse/star-of-shantou-nz,,0
7459,NOBLE HEART,NZ,https://www.racenet.com.au/profiles/horse/noble-heart,https://www.racenet.com.au/profiles/horse/noble-heart-nz,24/09/2005,1
7460,CLASSIC WIN,AUS,https://www.racenet.com.au/profiles/horse/classic-win,https://www.racenet.com.au/profiles/horse/classic-win-aus,Invalid Date,1
7461,SHANGHAI DELIGHT,NZ,https://www.racenet.com.au/profiles/horse/shanghai-delight,https://www.racenet.com.au/profiles/horse/shanghai-delight-nz,,0
7462,NEW MILESTONE,AUS,https://www.racenet.com.au/profiles/horse/new-milestone,https://www.racenet.com.au/profiles/horse/new-milestone-aus,,0
7463,ARIGATO,AUS,https://www.racenet.com.au/profiles/horse/arigato,https://www.racenet.com.au/profiles/horse/arigato-aus,13/08/2016,1
7464,MAGICAL LOT,AUS,https://www.racenet.com.au/profiles/horse/magical-lot,https://www.racenet.com.au/profiles/horse/magical-lot-aus,,0
7465,ABLE PRINCE,AUS,https://www.racenet.com.au/profiles/horse/able-prince,https://www.racenet.com.au/profiles/horse/able-prince-aus,Invalid Date,1
7466,UPBEAT,AUS,https://www.racenet.com.au/profiles/horse/upbeat,https://www.racenet.com.au/profiles/horse/upbeat-aus,1/9/2008,1
7467,EASY GAME,NZ,https://www.racenet.com.au/profiles/horse/easy-game,https://www.racenet.com.au/profiles/horse/easy-game-nz,2/11/2008,1
7468,LIBERAL'S CHOICE,AUS,https://www.racenet.com.au/profiles/horse/liberal's-choice,https://www.racenet.com.au/profiles/horse/liberal's-choice-aus,,0
7469,HERO OF ABALONE,IRE,https://www.racenet.com.au/profiles/horse/hero-of-abalone,https://www.racenet.com.au/profiles/horse/hero-of-abalone-ire,,0
7470,A-TACK,IRE,https://www.racenet.com.au/profiles/horse/a-tack,https://www.racenet.com.au/profiles/horse/a-tack-ire,,0
7471,ELFHELM,IRE,https://www.racenet.com.au/profiles/horse/elfhelm,https://www.racenet.com.au/profiles/horse/elfhelm-ire,Invalid Date,1
7472,X-SPEED,CAN,https://www.racenet.com.au/profiles/horse/x-speed,https://www.racenet.com.au/profiles/horse/x-speed-can,,0
7473,WADADELIGHT,USA,https://www.racenet.com.au/profiles/horse/wadadelight,https://www.racenet.com.au/profiles/horse/wadadelight-usa,Invalid Date,1
7474,IN THE BANK,NZ,https://www.racenet.com.au/profiles/horse/in-the-bank,https://www.racenet.com.au/profiles/horse/in-the-bank-nz,30/07/2012,1
7475,CHINA BOOM,AUS,https://www.racenet.com.au/profiles/horse/china-boom,https://www.racenet.com.au/profiles/horse/china-boom-aus,,0
7476,HEKYLL N' JYDE,AUS,https://www.racenet.com.au/profiles/horse/hekyll-n'-jyde,https://www.racenet.com.au/profiles/horse/hekyll-n'-jyde-aus,,0
7477,VITAL PATROL,NZ,https://www.racenet.com.au/profiles/horse/vital-patrol,https://www.racenet.com.au/profiles/horse/vital-patrol-nz,Invalid Date,1
7478,MAJIN BUU,AUS,https://www.racenet.com.au/profiles/horse/majin-buu,https://www.racenet.com.au/profiles/horse/majin-buu-aus,,0
7479,SPEED OF LIGHT,AUS,https://www.racenet.com.au/profiles/horse/speed-of-light,https://www.racenet.com.au/profiles/horse/speed-of-light-aus,Invalid Date,1
7480,ZERO IN,AUS,https://www.racenet.com.au/profiles/horse/zero-in,https://www.racenet.com.au/profiles/horse/zero-in-aus,,0
7481,CHEERFUL SUNSHINE,AUS,https://www.racenet.com.au/profiles/horse/cheerful-sunshine,https://www.racenet.com.au/profiles/horse/cheerful-sunshine-aus,,0
7482,SOLINUS,NZ,https://www.racenet.com.au/profiles/horse/solinus,https://www.racenet.com.au/profiles/horse/solinus-nz,,0
7483,A BETTER DRAGON,NZ,https://www.racenet.com.au/profiles/horse/a-better-dragon,https://www.racenet.com.au/profiles/horse/a-better-dragon-nz,Invalid Date,1
7484,TATTLETALE,NZ,https://www.racenet.com.au/profiles/horse/tattletale,https://www.racenet.com.au/profiles/horse/tattletale-nz,3/10/2018,1
7485,FIRST AMONG EQUALS,NZ,https://www.racenet.com.au/profiles/horse/first-among-equals,https://www.racenet.com.au/profiles/horse/first-among-equals-nz,4/10/2011,1
7486,HAPPY KID,NZ,https://www.racenet.com.au/profiles/horse/happy-kid,https://www.racenet.com.au/profiles/horse/happy-kid-nz,18/08/2016,1
7487,SMART CHAMPION,NZ,https://www.racenet.com.au/profiles/horse/smart-champion,https://www.racenet.com.au/profiles/horse/smart-champion-nz,5/4/2015,1
7488,KING ERIE,NZ,https://www.racenet.com.au/profiles/horse/king-erie,https://www.racenet.com.au/profiles/horse/king-erie-nz,,0
7489,BRAVE COMMANDER,NZ,https://www.racenet.com.au/profiles/horse/brave-commander,https://www.racenet.com.au/profiles/horse/brave-commander-nz,,0
7490,COMPASSIONATE,NZ,https://www.racenet.com.au/profiles/horse/compassionate,https://www.racenet.com.au/profiles/horse/compassionate-nz,20/04/2016,1
7491,RAIN IN SPRING,NZ,https://www.racenet.com.au/profiles/horse/rain-in-spring,https://www.racenet.com.au/profiles/horse/rain-in-spring-nz,Invalid Date,1
7492,FREEBIRD,IRE,https://www.racenet.com.au/profiles/horse/freebird,https://www.racenet.com.au/profiles/horse/freebird-ire,Invalid Date,1
7493,REWARDING KING,GB,https://www.racenet.com.au/profiles/horse/rewarding-king,https://www.racenet.com.au/profiles/horse/rewarding-king-gb,,0
7494,INDUSTRIAL SUCCESS,IRE,https://www.racenet.com.au/profiles/horse/industrial-success,https://www.racenet.com.au/profiles/horse/industrial-success-ire,Invalid Date,1
7495,BIG SHOT,AUS,https://www.racenet.com.au/profiles/horse/big-shot,https://www.racenet.com.au/profiles/horse/big-shot-aus,Invalid Date,1
7496,RECOVERY,NZ,https://www.racenet.com.au/profiles/horse/recovery,https://www.racenet.com.au/profiles/horse/recovery-nz,,0
7497,GREAT COMMANDER,NZ,https://www.racenet.com.au/profiles/horse/great-commander,https://www.racenet.com.au/profiles/horse/great-commander-nz,,0
7498,FULL TACK,NZ,https://www.racenet.com.au/profiles/horse/full-tack,https://www.racenet.com.au/profiles/horse/full-tack-nz,,0
7499,KINGSTON GLORY,NZ,https://www.racenet.com.au/profiles/horse/kingston-glory,https://www.racenet.com.au/profiles/horse/kingston-glory-nz,Invalid Date,1
7500,PEACH BLOSSOM,NZ,https://www.racenet.com.au/profiles/horse/peach-blossom,https://www.racenet.com.au/profiles/horse/peach-blossom-nz,6/10/2015,1
7501,STAR BLADE,NZ,https://www.racenet.com.au/profiles/horse/star-blade,https://www.racenet.com.au/profiles/horse/star-blade-nz,,0
7502,FIGURES,NZ,https://www.racenet.com.au/profiles/horse/figures,https://www.racenet.com.au/profiles/horse/figures-nz,,0
7503,PERFECT MISSION,NZ,https://www.racenet.com.au/profiles/horse/perfect-mission,https://www.racenet.com.au/profiles/horse/perfect-mission-nz,Invalid Date,1
7504,SUPER KID,NZ,https://www.racenet.com.au/profiles/horse/super-kid,https://www.racenet.com.au/profiles/horse/super-kid-nz,14/03/2012,1
7505,SHERWOOD FOREST,AUS,https://www.racenet.com.au/profiles/horse/sherwood-forest,https://www.racenet.com.au/profiles/horse/sherwood-forest-aus,1/9/2016,1
7506,WEI SHAN,AUS,https://www.racenet.com.au/profiles/horse/wei-shan,https://www.racenet.com.au/profiles/horse/wei-shan-aus,,0
7507,WYNDAM POWER,AUS,https://www.racenet.com.au/profiles/horse/wyndam-power,https://www.racenet.com.au/profiles/horse/wyndam-power-aus,,0
7508,GREAT VALUE,AUS,https://www.racenet.com.au/profiles/horse/great-value,https://www.racenet.com.au/profiles/horse/great-value-aus,,0
7509,SUPER CHARGE,AUS,https://www.racenet.com.au/profiles/horse/super-charge,https://www.racenet.com.au/profiles/horse/super-charge-aus,Invalid Date,1
7510,NOBLE ZOOM,AUS,https://www.racenet.com.au/profiles/horse/noble-zoom,https://www.racenet.com.au/profiles/horse/noble-zoom-aus,Invalid Date,1
7511,DOWN FOR THE COUNT,AUS,https://www.racenet.com.au/profiles/horse/down-for-the-count,https://www.racenet.com.au/profiles/horse/down-for-the-count-aus,,0
7512,HARVEY MUDD,AUS,https://www.racenet.com.au/profiles/horse/harvey-mudd,https://www.racenet.com.au/profiles/horse/harvey-mudd-aus,,0
7513,FANTASTIC STAR,AUS,https://www.racenet.com.au/profiles/horse/fantastic-star,https://www.racenet.com.au/profiles/horse/fantastic-star-aus,,0
7514,SUPER DANA,NZ,https://www.racenet.com.au/profiles/horse/super-dana,https://www.racenet.com.au/profiles/horse/super-dana-nz,Invalid Date,1
7515,BEAUTIFUL LIFE,AUS,https://www.racenet.com.au/profiles/horse/beautiful-life,https://www.racenet.com.au/profiles/horse/beautiful-life-aus,14/04/2010,1
7516,GREAT DELIGHT,AUS,https://www.racenet.com.au/profiles/horse/great-delight,https://www.racenet.com.au/profiles/horse/great-delight-aus,2/8/2010,1
7517,HK ISLAND VICTORY,AUS,https://www.racenet.com.au/profiles/horse/hk-island-victory,https://www.racenet.com.au/profiles/horse/hk-island-victory-aus,,0
7518,ASALI,AUS,https://www.racenet.com.au/profiles/horse/asali,https://www.racenet.com.au/profiles/horse/asali-aus,,0
7519,AIN'T HERE,AUS,https://www.racenet.com.au/profiles/horse/ain't-here,https://www.racenet.com.au/profiles/horse/ain't-here-aus,,0
7520,NOBLE CHAMPION,NZ,https://www.racenet.com.au/profiles/horse/noble-champion,https://www.racenet.com.au/profiles/horse/noble-champion-nz,,0
7521,BOLD FIGHTER,GB,https://www.racenet.com.au/profiles/horse/bold-fighter,https://www.racenet.com.au/profiles/horse/bold-fighter-gb,16/10/2005,1
7522,DILIGENT,GB,https://www.racenet.com.au/profiles/horse/diligent,https://www.racenet.com.au/profiles/horse/diligent-gb,14/03/2008,1
7523,ABORIGINAL,IRE,https://www.racenet.com.au/profiles/horse/aboriginal,https://www.racenet.com.au/profiles/horse/aboriginal-ire,,0
